-0.42503799290200606,1.5030381735491973,2.0039853859667796
-0.48757869680503374,1.7533423582094008,2.0039853859667796
-0.24914226317474064,1.5030381735491973,1.953119507934911
-0.24914226317474064,1.7533423582094008,1.9296429488432798
1.7717042316918405,-2.0012204116936427,-0.5001809171405638
1.9280559914494102,-1.7509162270334397,-0.24976428682982954
1.7521602617221452,-2.0012204116936427,-0.4806171178975376
2.002323077334255,-1.7509162270334397,-0.4806171178975376
2.002323077334255,-1.7704712414600183,-0.5001809171405638
1.7521602617221452,-1.9269113568726448,-0.24976428682982954
-0.48757869680503374,2.0036465428696033,1.7535687556560449
-0.4993050787868514,2.0036465428696033,1.76530703520186
-0.24914226317474064,1.9293374880486054,1.7535687556560449
-0.4993050787868514,1.7650753668653474,2.0039853859667796
-0.4172204049141275,2.0036465428696033,1.5031521253453102
-0.24914226317474064,1.9528035053604995,1.5031521253453102
-1.92601488657467,-1.7509162270334397,-0.24976428682982954
-1.8947445346231562,-1.7509162270334397,0.0006523434809047046
-1.9572852385261839,-1.5006120423732368,-0.24976428682982954
-1.92601488657467,-1.5006120423732368,0.0006523434809047046
-1.7501191568474046,-2.0012204116936427,-0.47279159820032746
-1.4999563412352939,-2.0012204116936427,-0.4101874406226438
-1.7501191568474046,-1.9269113568726448,-0.24976428682982954
-1.4999563412352939,-1.9581993799551705,-0.24976428682982954
-1.7774807148049794,-2.0012204116936427,-0.5001809171405638
-2.0002819724595153,-1.7509162270334397,-0.47279159820032746
-2.0002819724595153,-1.7782932472306494,-0.5001809171405638
-2.0002819724595153,-1.5006120423732368,-0.4101874406226438
-1.7501191568474046,-1.8956233337901196,0.0006523434809047046
-1.9572852385261839,-0.2490911190722227,1.5031521253453102
-1.92601488657467,-0.2490911190722227,1.7535687556560449
-2.0002819724595153,-0.40944223737016516,1.5031521253453102
-2.0002819724595153,-0.4798402893058471,1.7535687556560449
-1.7696631268171008,-0.4993953037324257,2.0039853859667796
-2.0002819724595153,-0.4993953037324257,1.773132554899071
-1.7501191568474046,-0.2490911190722227,1.9296429488432798
-1.7501191568474046,-0.4798402893058471,2.0039853859667796
-0.24914226317474064,1.9293374880486054,-1.7522640686942355
0.0010205524373700925,1.890227459195449,-1.7522640686942355
-0.24914226317474064,1.9528035053604995,-1.5018474383835012
0.0010205524373700925,1.9215154822779743,-1.5018474383835012
-0.24914226317474064,1.7533423582094008,-1.9283382618814704
0.0010205524373700925,1.7533423582094008,-1.8892106633954184
0.0010205524373700925,1.9215154822779743,1.5031521253453102
0.0010205524373700925,1.890227459195449,1.7535687556560449
0.0010205524373700925,1.5030381735491973,1.9218174291460697
0.0010205524373700925,1.7533423582094008,1.8905153503572274
1.5019974461100345,-2.0012204116936427,-0.4101874406226438
1.5019974461100345,-1.9581993799551705,-0.24976428682982954
1.5019974461100345,-1.9269113568726448,0.0006523434809047046
1.7521602617221452,-1.8956233337901196,0.0006523434809047046
-1.92601488657467,-0.2490911190722227,-1.7522640686942355
-1.9572852385261839,-0.2490911190722227,-1.5018474383835012
-1.8947445346231562,0.0012130655879802887,-1.7522640686942355
-1.92601488657467,0.0012130655879802887,-1.5018474383835012
-1.7501191568474046,-0.2490911190722227,-1.9283382618814704
-1.4999563412352939,-0.2490911190722227,-1.9518148209731017
-1.7501191568474046,-0.4798402893058471,-2.0026806990049697
-1.4999563412352939,-0.41726424314079624,-2.0026806990049697
-2.0002819724595153,-0.4720182835352156,-1.7522640686942355
-2.0002819724595153,-0.40944223737016516,-1.5018474383835012
